element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Hg	1	"365.58833"	"0.00010"	"365.58842"	"0.00007"	"3000"	"1.84e+07"	"3.7e-02"	B	"44042.909"	"71396.073"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.6d"	"3D"	"2"		"T5292"	"L7247"	
Hg	1	"366.39303"	"0.00010"	"366.39302"	"0.00008"	"500"	"3.6e+06"	"4.3e-03"	C	"44042.909"	"71336.005"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.6d"	"3D"	"1"		"T3447"	"L7247"	
Hg	1	"366.43274"	"0.00010"	"366.43266"	"0.00007"	"2000"	""	""		"44042.909"	"71333.053"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.6d"	"1D"	"2"		""	"L7247"	
Hg	1	"368.1259"	"0.0014"	"368.12905"	"0.00012"	""	""	""		"44042.909"	"71207.296"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.7p"	"3P*"	"2"	E2	""	"L12931,L4742"	
Hg	1	"369.884"	"0.013"	"369.859"	"0.005"	"0"	""	""		"54068.6829"	"81106.0"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.7f"	"1F*"	"3"	E2	""	"L7589c86"	
Hg	1	"370.2495"	"0.0020"	"370.2501"	"0.0016"	"50"	""	""		"54068.6829"	"81077.45"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.9d"	"3D"	"2"		""	"L7593"	
Hg	1	"370.341"	"0.010"	"370.3391"	"0.0007"	"1"	""	""		"54068.6829"	"81070.96"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.9d"	"3D"	"1"		""	"L15160c86"	
Hg	1	"370.52195"	"0.00010"	"370.52195"	"0.00010"	"9"	""	""		"54068.6829"	"81057.637"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.9d"	"1D"	"2"		""	"L3451"	
Hg	2	"375.2825"	"0.0004"	""	""	"100h"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"377.7214"	"0.0003"	"377.72143"	"0.00010"	"6000h"	"2.6e+07"	"2.8e-02"		"106086.013"	"132560.550"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	2	"377.8828"	"0.0003"	"377.8830"	"0.0010"	"900"	"2.7e+06"	"2.9e-03"		"111971.464"	"138434.682"	"5d10.7p"	"2P*"	"3/2"	"5d10.10s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	2	"379.0803"	"0.0004"	"379.0808"	"0.0010"	"5"	"7.5e+05"	"1.6e-03"		"121753.739"	"148133.339"	"5d9.6s.6p"	"(2D<3/2>,1P<1>)*"	"1/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"1/2"		"T7226"	"L11760"	
Hg	1	"379.108"	"0.004"	"379.109"	"0.003"	"80"	""	""		"70932.2"	"97309.84"	"5d9.6s2.(2D<5/2>).6p"	"2[7/2]*"	"3"	"5d9.6s2.(2D<5/2>).7s"	"2[5/2]"	"2"		""	"L4742,L1310c86"	
Hg	2	"379.8404"	"0.0003"	"379.84009"	"0.00010"	"6000c"	"7.6e+05"	"2.2e-03"		"108975.732"	"135302.600"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"7/2"		"T7226"	"L11760"	
Hg	1	"380.27376"	"0.00010"	"380.27375"	"0.00010"	"50"	""	""		"54068.6829"	"80365.528"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.10s"	"1S"	"0"		""	"L3451"	
Hg	3	"380.459"	"0.010"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"380.7393"	"0.0003"	"380.73959"	"0.00010"	"50000"	"3.2e+07"	"1.4e-01"		"108298.183"	"134562.854"	"5d10.7p"	"2P*"	"1/2"	"5d10.8d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"381.69"	"0.02"	"381.6898"	"0.0003"	"1"	""	""		"54068.6829"	"80267.97"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.10s"	"3S"	"1"		""	"L7587c86"	
Hg	1	"382.148"	"0.004"	"382.146"	"0.003"	"50"	""	""		"70932.2"	"97100.23"	"5d9.6s2.(2D<5/2>).6p"	"2[7/2]*"	"3"	"5d9.6s2.(2D<5/2>).7s"	"2[5/2]"	"3"		""	"L4742,L1310c86"	
Hg	2	"382.9995"	"0.0004"	"382.99985"	"0.00010"	"1000"	"1.5e+06"	"2.5e-03"		"110604.447"	"136714.118"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"7/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"384.0348"	"0.0004"	"384.0344"	"0.0010"	"10000"	"4.7e+06"	"1.0e-02"		"95714.406"	"121753.739"	"5d10.7s"	"2S"	"1/2"	"5d9.6s.6p"	"(2D<3/2>,1P<1>)*"	"1/2"		"T7226"	"L11760"	
Hg	1	"386.194"	"0.004"	"386.2058"	"0.0024"	"30"	""	""		"71207.296"	"97100.23"	"5d10.6s.7p"	"3P*"	"2"	"5d9.6s2.(2D<5/2>).7s"	"2[5/2]"	"3"		""	"L4742,L1310c86"	
Hg	2	"388.4284"	"0.0004"	""	""	"200"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"389.496"	"0.013"	"389.473"	"0.005"	"1"	""	""		"54068.6829"	"79744.4"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.6f"	"1F*"	"3"	E2	""	"L7589c86"	
Hg	1	"390.2973"	"0.0008"	"390.2976"	"0.0005"	"30"	""	""		"54068.6829"	"79690.16"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.8d"	"3D"	"2"		""	"L3451"	
Hg	1	"390.4744"	"0.0020"	"390.4742"	"0.0003"	"0.5"	""	""		"54068.6829"	"79678.57"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.8d"	"3D"	"1"		""	"L7593c86"	
Hg	1	"390.7478"	"0.0008"	"390.7490"	"0.0003"	"40"	""	""		"54068.6829"	"79660.56"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.8d"	"1D"	"2"		""	"L3451"	
Hg	2	"391.0427"	"0.0004"	""	""	"400"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"391.4475"	"0.0004"	""	""	"75"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"391.5422"	"0.0004"	"391.54228"	"0.00010"	"5000"	"3.7e+06"	"8.5e-03"		"111174.092"	"136714.118"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"392.0374"	"0.0004"	"392.0367"	"0.0010"	"500D"	"1.1e+07"	"3.8e-02"		"109191.648"	"134699.466"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"3/2"	"5d10.8d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	2	"394.1484"	"0.0016"	"394.1476"	"0.0010"	"15G"	"1.9e+06"	"4.4e-03"		"109191.648"	"134562.854"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"3/2"	"5d10.8d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"394.6790"	"0.0004"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"394.7398"	"0.0004"	""	""	"75"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"395.7439"	"0.0004"	""	""	"60"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"397.5526"	"0.0004"	""	""	"500"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"398.505"	"0.005"	"398.508"	"0.003"	"2"	""	""		"68886.43"	"93980.0"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6p2"	"3P"	"1"		""	"L15226c86"	
Hg	2	"398.50580"	"0.00003"	"398.50579"	"0.00010"	"10000000c"	"3.2e+06"	"5.1e-03"		"35514.624"	"60608.362"	"5d9.6s2"	"2D"	"5/2"	"5d10.6p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	1	"402.709"	"0.008"	"402.715"	"0.003"	"4"	""	""		"63928.120"	"88759.6"	"5d10.6s.7s"	"1S"	"0"	"5d9.6s2.(2D<3/2>).6p"	"2[1/2]*"	"1"		""	"L7588c86"	
Hg	2	"402.7339"	"0.0016"	""	""	"15G"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"404.1599"	"0.0010"	"404.16036"	"0.00010"	"4000c"	"9.0e+06"	"3.3e-02"		"111971.464"	"136714.118"	"5d10.7p"	"2P*"	"3/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"404.1718"	"0.0003"	""	""	"500"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"404.77081"	"0.00010"	"404.77074"	"0.00008"	"12000"	"2.07e+07"	"1.52e-01"	B	"37644.982"	"62350.325"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.7s"	"3S"	"1"		"T5292"	"L7247"	
Hg	2	"404.8883"	"0.0004"	"404.8886"	"0.0010"	"50"	"3.0e+05"	"7.4e-04"		"110604.447"	"135302.600"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"7/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"7/2"		"T7226"	"L11760"	
Hg	1	"407.89883"	"0.00010"	"407.89883"	"0.00008"	"1000"	"4.0e+06"	"3.3e-03"	B	"39412.237"	"63928.120"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.7s"	"1S"	"0"		"T5292"	"L7247"	
Hg	1	"410.9213"	"0.0008"	"410.9214"	"0.0007"	"70"	"2.2e+06"	"1.9e-03"	D	"54068.6829"	"78404.24"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.9s"	"1S"	"0"		"T3462"	"L3451"	
Hg	2	"412.1602"	"0.0004"	"412.16094"	"0.00010"	"4000"	"1.2e+07"	"3.1e-02"		"108298.183"	"132560.550"	"5d10.7p"	"2P*"	"1/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	3	"412.323"	"0.010"	""	""	"70"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"414.12"	"0.02"	"414.1226"	"0.0003"	"0"	""	""		"54068.6829"	"78216.12"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.9s"	"3S"	"1"		""	"L7587c86"	
Hg	3	"414.151"	"0.010"	""	""	"10"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	3	"421.793"	"0.010"	""	""	"100"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"427.7427"	"0.0003"	""	""	"100"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"427.9199"	"0.0003"	"427.9191"	"0.0010"	"100w"	"8.0e+06"	"1.1e-02"		"109191.648"	"132560.550"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"3/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	1	"431.526"	"0.013"	"431.5399"	"0.0009"	"1"	""	""		"54068.6829"	"77241.51"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.5f"	"1F*"	"3"	E2	""	"L7589c86"	
Hg	2	"433.8316"	"0.0004"	"433.83071"	"0.00010"	"100c"	"4.0e+04"	"1.1e-04"		"110604.447"	"133654.913"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"7/2"	"5d10.5g"	"2G"	"7/2"		"T7226"	"L11760"	
Hg	2	"433.8316"	"0.0004"	"433.83135"	"0.00010"	"100c"	"1.1e+06"	"3.9e-03"		"110604.447"	"133654.879"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"7/2"	"5d10.5g"	"2G"	"9/2"		"T7226"	"L11760"	
Hg	1	"434.04431"	"0.00010"	"434.04428"	"0.00009"	"50"	"2.9e+06"	"1.36e-02"	C+	"54068.6829"	"77107.807"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.7d"	"3D"	"2"		"T5292"	"L3451"	
Hg	1	"434.4855"	"0.0020"	"434.4853"	"0.0004"	"1.3"	""	""		"54068.6829"	"77084.42"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.7d"	"3D"	"1"		""	"L7593c86"	
Hg	1	"434.87166"	"0.00010"	"434.87172"	"0.00009"	"150"	"8.4e+06"	"4.0e-02"	B	"54068.6829"	"77063.970"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.7d"	"1D"	"2"		"T5292"	"L3451"	
Hg	1	"435.95600"	"0.00010"	"435.95613"	"0.00008"	"12000"	"5.6e+07"	"1.59e-01"	B	"39412.237"	"62350.325"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.7s"	"3S"	"1"		"T5292"	"L7247"	
Hg	2	"438.3780"	"0.0004"	"438.37840"	"0.00010"	"300u"	"8.5e+04"	"2.4e-04"		"104984.138"	"127795.481"	"5d10.6d"	"2D"	"3/2"	"5d10.8p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	2	"439.9853"	"0.0003"	"439.9859"	"0.0010"	"40000"	"9.0e+06"	"3.9e-02"		"111971.464"	"134699.466"	"5d10.7p"	"2P*"	"3/2"	"5d10.8d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	2	"440.6091"	"0.0006"	"440.6091"	"0.0006"	"2h"	"4.5e+06"	"1.6e-02"		"123153.775"	"145849.628"	"5d10.5f"	"2F*"	"7/2"	"5d10.9g"	"2G"	"9/2"		"T7226"	"L11760"	
Hg	2	"442.6463"	"0.0004"	"442.64651"	"0.00010"	"3300h"	"1.3e+06"	"3.8e-03"		"111971.464"	"134562.854"	"5d10.7p"	"2P*"	"3/2"	"5d10.8d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"445.5645"	"0.0003"	"445.5640"	"0.0010"	"200h"	"6.5e+06"	"2.6e-02"		"121960.399"	"144403.864"	"5d9.6s.6p"	"(2D<3/2>,1P<1>)*"	"5/2"	"5d10.8g"	"2G"	"7/2"		"T7226"	"L11760"	
Hg	2	"445.6737"	"0.0003"	"445.6737"	"0.0003"	"70h"	"2.1e+06"	"8.3e-03"		"123411.351"	"145849.294"	"5d10.5f"	"2F*"	"5/2"	"5d10.9g"	"2G"	"7/2"		"T7226"	"L11760"	
Hg	2	"446.0305"	"0.0003"	""	""	"150h"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"446.5131"	"0.0004"	"446.5131"	"0.0010"	"700c"	"8.0e+04"	"3.6e-04"		"103183.874"	"125579.636"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"3/2"	"5d10.7d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	3	"447.183"	"0.010"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"449.2812"	"0.0003"	""	""	"2000"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"449.4091"	"0.0003"	"449.40914"	"0.00010"	"2800"	"7.5e+05"	"1.5e-03"		"105544.042"	"127795.481"	"5d10.6d"	"2D"	"5/2"	"5d10.8p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	3	"455.412"	"0.010"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"465.8624"	"0.0003"	"465.86198"	"0.00010"	"60h"	""	""		"123153.775"	"144619.360"	"5d10.5f"	"2F*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"9/2"		""	"L11760"	
Hg	2	"466.1524"	"0.0004"	"466.15203"	"0.00010"	"30000"	"1.0e+07"	"6.5e-02"		"103873.302"	"125325.531"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"1/2"	"5d10.7d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"467.2138"	"0.0011"	"467.2139"	"0.0011"	""	""	""		"62350.325"	"83753.80"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.20p"	"1P*"	"1"		""	"L11984"	
Hg	1	"467.3025"	"0.0011"	"467.3025"	"0.0011"	""	""	""		"62350.325"	"83749.74"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.20p"	"3P*"	"2"		""	"L11984"	
Hg	1	"467.4226"	"0.0011"	"467.4228"	"0.0022"	"*"	""	""		"62350.325"	"83744.23"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.20p"	"3P*"	"0"		""	"L11984"	
Hg	1	"467.4226"	"0.0011"	"467.4228"	"0.0013"	"*"	""	""		"62350.325"	"83744.23"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.20p"	"3P*"	"1"		""	"L11984"	
Hg	1	"468.5130"	"0.0011"	"468.5132"	"0.0011"	""	""	""		"62350.325"	"83694.44"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.19p"	"1P*"	"1"		""	"L11984"	
Hg	1	"468.6237"	"0.0011"	"468.6237"	"0.0011"	""	""	""		"62350.325"	"83689.41"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.19p"	"3P*"	"2"		""	"L11984"	
Hg	1	"468.7698"	"0.0011"	"468.7697"	"0.0013"	"*"	""	""		"62350.325"	"83682.76"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.19p"	"3P*"	"1"		""	"L11984"	
Hg	1	"468.7698"	"0.0011"	"468.7697"	"0.0020"	"*"	""	""		"62350.325"	"83682.76"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.19p"	"3P*"	"0"		""	"L11984"	
Hg	2	"468.7875"	"0.0003"	"468.7873"	"0.0010"	"60s"	"7.7e+03"	"1.9e-05"		"84212.404"	"105544.042"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d10.6d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	1	"470.1112"	"0.0011"	"470.1112"	"0.0011"	""	""	""		"62350.325"	"83621.89"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.18p"	"1P*"	"1"		""	"L11984"	
Hg	1	"470.2486"	"0.0011"	"470.2487"	"0.0011"	""	""	""		"62350.325"	"83615.67"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.18p"	"3P*"	"2"		""	"L11984"	
Hg	1	"470.4327"	"0.0011"	"470.4327"	"0.0011"	""	""	""		"62350.325"	"83607.35"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.18p"	"3P*"	"1"		""	"L11984"	
Hg	1	"470.4367"	"0.0011"	"470.4367"	"0.0011"	""	""	""		"62350.325"	"83607.17"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.18p"	"3P*"	"0"		""	"L11984"	
Hg	2	"470.5941"	"0.0003"	"470.5941"	"0.0003"	"300l"	"6.7e+06"	"2.8e-02"		"123153.775"	"144403.510"	"5d10.5f"	"2F*"	"7/2"	"5d10.8g"	"2G"	"9/2"		"T7226"	"L11760"	
Hg	1	"472.1062"	"0.0011"	"472.1064"	"0.0011"	""	""	""		"62350.325"	"83531.99"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.17p"	"1P*"	"1"		""	"L11984"	
Hg	1	"472.2833"	"0.0011"	"472.2832"	"0.0011"	""	""	""		"62350.325"	"83524.06"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.17p"	"3P*"	"2"		""	"L11984"	
Hg	1	"472.5135"	"0.0011"	"472.5135"	"0.0011"	""	""	""		"62350.325"	"83513.74"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.17p"	"3P*"	"1"		""	"L11984"	
Hg	1	"472.5241"	"0.0011"	"472.5238"	"0.0011"	""	""	""		"62350.325"	"83513.28"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.17p"	"3P*"	"0"		""	"L11984"	
Hg	2	"474.3623"	"0.0003"	"474.3622"	"0.0010"	"300"	""	""		"144619.360"	"165700.298"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"9/2"	"5d9.6s.5f"	"[(2D<5/2>,1/2)<3>,7/2]*"	"9/2"		""	"L11760"	
Hg	1	"474.6475"	"0.0011"	"474.6473"	"0.0011"	""	""	""		"62350.325"	"83418.60"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.16p"	"1P*"	"1"		""	"L11984"	
Hg	1	"474.8786"	"0.0011"	"474.8786"	"0.0011"	""	""	""		"62350.325"	"83408.34"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.16p"	"3P*"	"2"		""	"L11984"	
Hg	1	"475.1722"	"0.0011"	"475.1721"	"0.0011"	""	""	""		"62350.325"	"83395.33"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.16p"	"3P*"	"1"		""	"L11984"	
Hg	1	"475.1889"	"0.0011"	"475.1888"	"0.0011"	""	""	""		"62350.325"	"83394.59"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.16p"	"3P*"	"0"		""	"L11984"	
Hg	2	"476.3598"	"0.0003"	"476.3603"	"0.0010"	"100h"	"2.8e+06"	"1.3e-02"		"123411.351"	"144403.864"	"5d10.5f"	"2F*"	"5/2"	"5d10.8g"	"2G"	"7/2"		"T7226"	"L11760"	
Hg	1	"477.9454"	"0.0011"	"477.9453"	"0.0011"	""	""	""		"62350.325"	"83273.22"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.15p"	"1P*"	"1"		""	"L11984"	
Hg	1	"478.2611"	"0.0011"	"478.2610"	"0.0011"	""	""	""		"62350.325"	"83259.41"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.15p"	"3P*"	"2"		""	"L11984"	
Hg	1	"478.6491"	"0.0011"	"478.6493"	"0.0011"	""	""	""		"62350.325"	"83242.45"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.15p"	"3P*"	"1"		""	"L11984"	
Hg	1	"478.6692"	"0.0011"	"478.6692"	"0.0011"	""	""	""		"62350.325"	"83241.58"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.15p"	"3P*"	"0"		""	"L11984"	
Hg	3	"479.835"	"0.010"	""	""	"50"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"482.3552"	"0.0012"	"482.3553"	"0.0012"	""	""	""		"62350.325"	"83081.93"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.14p"	"1P*"	"1"		""	"L11984"	
Hg	2	"482.6914"	"0.0003"	"482.6912"	"0.0010"	"17000"	""	""		"144619.360"	"165336.537"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"9/2"	"5d9.6s.5f"	"[(2D<5/2>,1/2)<3>,5/2]*"	"11/2"		""	"L11760"	
Hg	1	"482.7943"	"0.0012"	"482.7943"	"0.0012"	""	""	""		"62350.325"	"83063.08"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.14p"	"3P*"	"2"		""	"L11984"	
Hg	2	"482.9081"	"0.0003"	"482.90751"	"0.00010"	"30w"	"4.8e+03"	"1.7e-05"		"84836.143"	"105544.042"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d10.6d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	1	"483.3228"	"0.0012"	"483.3228"	"0.0012"	""	""	""		"62350.325"	"83040.43"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.14p"	"3P*"	"1"		""	"L11984"	
Hg	1	"483.3588"	"0.0012"	"483.3588"	"0.0012"	""	""	""		"62350.325"	"83038.89"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.14p"	"3P*"	"0"		""	"L11984"	
Hg	2	"485.6940"	"0.0004"	"485.6942"	"0.0010"	"16000h"	"2.2e+06"	"3.9e-03"		"111971.464"	"132560.550"	"5d10.7p"	"2P*"	"3/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	3	"487.121"	"0.010"	""	""	"10"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"488.1690"	"0.0005"	""	""	"4500c"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"488.4363"	"0.0005"	"488.4365"	"0.0003"	"6"	""	""		"62350.325"	"82823.816"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.13p"	"1P*"	"1"		""	"L3499"	
Hg	1	"489.0854"	"0.0012"	"489.0854"	"0.0012"	""	""	""		"62350.325"	"82796.65"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.13p"	"3P*"	"2"		""	"L11984"	
Hg	1	"489.8281"	"0.0012"	"489.8276"	"0.0012"	""	""	""		"62350.325"	"82765.67"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.13p"	"3P*"	"1"		""	"L11984"	
Hg	1	"489.8850"	"0.0012"	"489.8850"	"0.0012"	""	""	""		"62350.325"	"82763.28"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.13p"	"3P*"	"0"		""	"L11984"	
Hg	1	"491.7440"	"0.0010"	"491.7418"	"0.0005"	"20"	"5.8e+06"	"7.0e-03"	D+	"54068.6829"	"74404.56"	"5d10.6s.6p"	"1P*"	"1"	"5d10.6s.8s"	"1S"	"0"		"T5292"	"L3451"	
Hg	2	"491.7701"	"0.0003"	""	""	"100w"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"496.148"	"0.010"	"496.156"	"0.004"	"100"	""	""		"76945.27"	"97100.23"	"5d9.6s2.(2D<5/2>).6p"	"2[7/2]*"	"4"	"5d9.6s2.(2D<5/2>).7s"	"2[5/2]"	"3"		""	"L1310c86"	
Hg	2	"496.3258"	"0.0003"	"496.3273"	"0.0010"	"18000c"	"2.1e+05"	"5.2e-04"		"84836.143"	"104984.138"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d10.6d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"497.1757"	"0.0005"	"497.1761"	"0.0003"	"6"	""	""		"62350.325"	"82463.923"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.12p"	"1P*"	"1"		""	"L3499"	
Hg	3	"497.496"	"0.010"	""	""	"80"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"498.1954"	"0.0004"	"498.1957"	"0.0010"	"9500l"	""	""		"145859.294"	"165931.728"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"5/2"	"5d9.6s.5f"	"[(2D<5/2>,1/2)<3>,5/2]*"	"7/2"		""	"L11760"	
Hg	1	"498.2030"	"0.0005"	"498.2029"	"0.0005"	"6"	""	""		"62350.325"	"82422.47"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.12p"	"3P*"	"2"		""	"L3499"	
Hg	1	"499.2994"	"0.0012"	"499.2996"	"0.0012"	""	""	""		"62350.325"	"82378.38"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.12p"	"3P*"	"1"		""	"L11984"	
Hg	1	"499.3986"	"0.0012"	"499.3988"	"0.0012"	""	""	""		"62350.325"	"82374.40"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.12p"	"3P*"	"0"		""	"L11984"	
Hg	2	"501.8678"	"0.0003"	""	""	"100"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
