element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Na	10	""	""	"26.4601"	"0.0020"	""	"4.14e+09"	"1.45e-02"	A	"(11132393)"	"(11510320)"	"1s.4p"	"1P*"	"1"	"1s.6s"	"1S"	"0"		"T5231c64"	""	
Na	2	"26.476"	"0.005"	"26.476"	"0.005"	"bl*"	""	""		"0.00"	"377700"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).11d"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.476"	"0.005"	"26.476"	"0.005"	"bl*"	""	""		"0.00"	"377700"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).12s"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.508"	"0.005"	"26.508"	"0.005"	"bl*"	""	""		"0.00"	"377240"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).10s"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.508"	"0.005"	"26.508"	"0.005"	"bl*"	""	""		"0.00"	"377240"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).9d"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.530"	"0.005"	"26.530"	"0.005"	"bl*"	""	""		"0.00"	"376930"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.530"	"0.005"	"26.530"	"0.005"	"bl*"	""	""		"0.00"	"376930"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).10d"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.606"	"0.005"	"26.606"	"0.005"	"bl*"	""	""		"0.00"	"375860"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.606"	"0.005"	"26.606"	"0.005"	"bl*"	""	""		"0.00"	"375860"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).8d"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.606"	"0.005"	"26.606"	"0.005"	"bl*"	""	""		"0.00"	"375860"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).9s"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.606"	"0.005"	"26.606"	"0.005"	"bl*"	""	""		"0.00"	"375860"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L4668"	
Na	6	""	""	"26.6250"	"0.0015"	""	"2.52e+05"	"1.61e-06"	D	"103010+x"	"478597"	"2s.2p3"	"5S*"	"2"	"2p4"	"3P"	"1"		"T7333c11,T7398"	""	
Na	8	""	""	"26.635"	"0.010"	""	"2.30e+09"	"2.45e-02"	C	"1459850"	"1835290?"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.4d"	"3P*"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"26.655"	"0.010"	""	"2.30e+09"	"4.08e-02"	C	"1459850"	"1835010"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.4d"	"3P*"	"2"		"T5633c3,LS"	""	
Na	6	""	""	"26.6729"	"0.0010"	""	"3.76e+05"	"1.34e-06"	D	"204261"	"579173"	"2s.2p3"	"3D*"	"1"	"2p4"	"1S"	"0"		"T7333c11,T5052"	""	
Na	3	"26.68965"	"0.00020"	"26.689448"	"0.000014"	"25"	"3.90e+09"	"2.08e-02"	B+	"0.00"	"374679.91"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"2P"	"1/2"		"c51,T7317"	"L1883"	
Na	8	""	""	"26.701"	"0.010"	""	"3.82e+09"	"2.45e-02"	C	"1460770"	"1835290?"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.4d"	"3P*"	"1"		"T5633c3,LS"	""	
Na	2	"26.706"	"0.005"	"26.706"	"0.005"	"bl*"	""	""		"0.00"	"374450"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.706"	"0.005"	"26.706"	"0.005"	"bl*"	""	""		"0.00"	"374450"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L4668"	
Na	6	""	""	"26.7189"	"0.0015"	""	"5.76e+05"	"6.18e-06"	D	"103010+x"	"477277"	"2s.2p3"	"5S*"	"2"	"2p4"	"3P"	"2"		"T7333c11,T7398"	""	
Na	8	""	""	"26.721"	"0.010"	""	"6.85e+09"	"7.33e-02"	C+	"1460770"	"1835010"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.4d"	"3P*"	"2"		"T5633c3,LS"	""	
Na	1	"26.7330"	"0.0010"	"26.7330"	"0.0011"	"a"	""	""		"0.00000"	"374070"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).16s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.7380"	"0.0010"	"26.7380"	"0.0011"	"a"	""	""		"0.00000"	"374000"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).15s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	5	""	""	"26.7419"	"0.0007"	""	"5.46e+05"	"2.92e-06"	C	"0"	"373945"	"2s2.2p3"	"4S*"	"3/2"	"2s.2p4"	"2P"	"1/2"		"T6791"	""	
Na	1	"26.7440"	"0.0010"	"26.7440"	"0.0011"	"a"	""	""		"0.00000"	"373916"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).14s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	7	""	""	"26.750"	"0.010"	""	"6.43e+08"	"4.60e-03"	C	"1209910"	"1583740"	"2s.2p.(3P*).3d"	"2F*"	"5/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"26.750"	"0.010"	""	"3.06e+07"	"3.28e-04"	D	"1209910"	"1583740"	"2s.2p.(3P*).3d"	"2F*"	"5/2"	"2s.2p.(3P*).5p"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	1	"26.7540"	"0.0010"	"26.7540"	"0.0011"	"a"	""	""		"0.00000"	"373776"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).13s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	2	"26.761"	"0.005"	"26.761"	"0.005"	"bl*"	""	""		"0.00"	"373680"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.761"	"0.005"	"26.761"	"0.005"	"bl*"	""	""		"0.00"	"373680"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).8s"	"2[3/2]*"	"1"		""	"L4668"	
Na	1	"26.7640"	"0.0010"	"26.7640"	"0.0011"	"a"	""	""		"0.00000"	"373636"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).11d"	""	"1/2,3/2"		""	"L12868"	
Na	9	""	""	"26.764"	"0.010"	""	"4.28e+08"	"2.30e-03"	B	"1862250"	"2235890"	"1s2.4d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"		"T5118c64,LS"	""	
Na	9	""	""	"26.764"	"0.010"	""	"4.28e+07"	"4.60e-04"	C+	"1862250"	"2235890"	"1s2.4d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"		"T5118c64,LS"	""	
Na	3	"26.76458"	"0.00020"	"26.764280"	"0.000014"	"70"	"9.67e+09"	"1.04e-01"	B+	"0.00"	"373632.32"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"2P"	"3/2"		"c51,T7317"	"L1883"	
Na	1	"26.7660"	"0.0010"	"26.7660"	"0.0011"	"a"	""	""		"0.00000"	"373608"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).12s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.7770"	"0.0010"	"26.7770"	"0.0011"	"a"	""	""		"0.00000"	"373455"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).10d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.7830"	"0.0010"	"26.7830"	"0.0011"	"a"	""	""		"0.00000"	"373371"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).11s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	9	""	""	"26.787"	"0.010"	""	"3.85e+08"	"2.76e-03"	B	"1862570"	"2235890"	"1s2.4d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"		"T5118c64,LS"	""	
Na	3	"26.78740"	"0.00020"	"26.787147"	"0.000021"	"50"	"7.56e+09"	"8.13e-02"	B+	"1366.55"	"374679.91"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"2P"	"1/2"		"c51,T7317"	"L1883"	
Na	1	"26.7970"	"0.0010"	"26.7970"	"0.0011"	"a"	""	""		"0.00000"	"373176"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).9d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8060"	"0.0010"	"26.8060"	"0.0011"	"a"	""	""		"0.00000"	"373051"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).10s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.8240"	"0.0010"	"26.8240"	"0.0011"	"a"	""	""		"0.00000"	"372800"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).8d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8270"	"0.0010"	"26.8270"	"0.0011"	"a"	""	""		"0.00000"	"372759"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).14d"	""	"1/2,3/2"		""	"L12868"	
Na	8	""	""	"26.827"	"0.010"	""	"2.16e+10"	"3.26e-01"	B	"1460770"	"1833530"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.4d"	"3D*"	"3"		"T5633c3,LS"	""	
Na	5	""	""	"26.8281"	"0.0007"	""	"1.80e+06"	"1.94e-05"	C	"0"	"372744"	"2s2.2p3"	"4S*"	"3/2"	"2s.2p4"	"2P"	"3/2"		"T6791"	""	
Na	1	"26.8340"	"0.0010"	"26.8340"	"0.0011"	"a"	""	""		"0.00000"	"372662"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).13d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8380"	"0.0010"	"26.8380"	"0.0011"	"a"	""	""		"0.00000"	"372606"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).9s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.8420"	"0.0010"	"26.8420"	"0.0011"	"a"	""	""		"0.00000"	"372550"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).12d"	""	"1/2,3/2"		""	"L12868"	
Na	7	""	""	"26.846"	"0.010"	""	"6.06e+08"	"4.91e-03"	C	"1211240"	"1583740"	"2s.2p.(3P*).3d"	"2F*"	"7/2"	"2s.2p.(3P*).5p"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	1	"26.8530"	"0.0010"	"26.8530"	"0.0011"	"a"	""	""		"0.00000"	"372398"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).11d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8620"	"0.0010"	"26.8620"	"0.0011"	"a"	""	""		"0.00000"	"372273"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).7d"	""	"1/2,3/2"		""	"L12868"	
Na	3	"26.86261"	"0.00020"	"26.862529"	"0.000021"	"50"	"1.77e+09"	"3.84e-02"	B+	"1366.55"	"373632.32"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"2P"	"3/2"		"c51,T7317"	"L1883"	
Na	1	"26.8660"	"0.0010"	"26.8660"	"0.0011"	"a"	""	""		"0.00000"	"372218"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).10d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8710"	"0.0010"	"26.8710"	"0.0011"	"a"	""	""		"0.00000"	"372148"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).11d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8860"	"0.0010"	"26.8860"	"0.0011"	"a*"	""	""		"0.00000"	"371941"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).10d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.8860"	"0.0010"	"26.8860"	"0.0011"	"a*"	""	""		"0.00000"	"371941"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).8s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.8860"	"0.0010"	"26.8860"	"0.0011"	"a*"	""	""		"0.00000"	"371941"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).9d"	""	"1/2,3/2"		""	"L12868"	
Na	2	"26.888"	"0.005"	"26.888"	"0.005"	"bl*"	""	""		"0.00"	"371910"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		""	"L4668"	
Na	2	"26.888"	"0.005"	"26.888"	"0.005"	"bl*"	""	""		"0.00"	"371910"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L4668"	
Na	1	"26.8940"	"0.0010"	"26.8940"	"0.0011"	"a"	""	""		"0.00000"	"371830"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).9d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9060"	"0.0010"	"26.9060"	"0.0011"	"a"	""	""		"0.00000"	"371664"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).9d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9130"	"0.0010"	"26.9130"	"0.0011"	"a"	""	""		"0.00000"	"371568"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).8d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9140"	"0.0010"	"26.9140"	"0.0011"	"a"	""	""		"0.00000"	"371554"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).10s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.9200"	"0.0010"	"26.9200"	"0.0011"	"a"	""	""		"0.00000"	"371471"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).8d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9220"	"0.0010"	"26.9220"	"0.0011"	"a"	""	""		"0.00000"	"371443"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).6d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9370"	"0.0010"	"26.9370"	"0.0011"	"a*"	""	""		"0.00000"	"371237"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).10s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.9370"	"0.0010"	"26.9370"	"0.0011"	"a*"	""	""		"0.00000"	"371237"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).8d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9530"	"0.0010"	"26.9530"	"0.0011"	"a*"	""	""		"0.00000"	"371016"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).9s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.9530"	"0.0010"	"26.9530"	"0.0011"	"a*"	""	""		"0.00000"	"371016"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).7d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9610"	"0.0010"	"26.9610"	"0.0011"	"a"	""	""		"0.00000"	"370906"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).7d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9670"	"0.0010"	"26.9670"	"0.0011"	"a"	""	""		"0.00000"	"370824"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).7s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"26.9800"	"0.0010"	"26.9800"	"0.0011"	"a"	""	""		"0.00000"	"370645"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3P*<2>).10s"	"2[2]*"	"3/2"		""	"L12868"	
Na	1	"26.9810"	"0.0010"	"26.9810"	"0.0011"	"a"	""	""		"0.00000"	"370631"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).7d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"26.9880"	"0.0010"	"26.9880"	"0.0011"	"bl,a"	""	""		"0.00000"	"370535"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).9s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	2	"26.9993"	"0.0003"	"26.99940"	"0.00015"	"10"	""	""		"0.00"	"370378.6"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L914"	
Na	1	"27.0060"	"0.0010"	"27.0060"	"0.0011"	"a"	""	""		"0.00000"	"370288"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).8s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"27.0120"	"0.0010"	"27.0120"	"0.0011"	"a"	""	""		"0.00000"	"370206"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).6d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.0170"	"0.0010"	"27.0170"	"0.0011"	"a"	""	""		"0.00000"	"370137"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3P*<2>).9s"	"2[2]*"	"3/2"		""	"L12868"	
Na	1	"27.0200"	"0.0010"	"27.0200"	"0.0011"	"a"	""	""		"0.00000"	"370096"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).6d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.0276"	"0.0008"	"27.0276"	"0.0011"	"a"	""	""		"0.00000"	"369992"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).5d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.0530"	"0.0010"	"27.0530"	"0.0011"	"a"	""	""		"0.00000"	"369645"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).6d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.0670"	"0.0010"	"27.0670"	"0.0011"	"a"	""	""		"0.00000"	"369454"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3P*<2>).8s"	"2[2]*"	"3/2"		""	"L12868"	
Na	1	"27.0760"	"0.0010"	"27.0760"	"0.0011"	"a"	""	""		"0.00000"	"369331"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).8s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	2	"27.0947"	"0.0003"	"27.09509"	"0.00015"	"7"	""	""		"0.00"	"369070.5"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L914"	
Na	1	"27.0980"	"0.0010"	"27.0980"	"0.0011"	"a"	""	""		"0.00000"	"369031"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).7s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"27.1040"	"0.0010"	"27.1040"	"0.0011"	"a"	""	""		"0.00000"	"368949"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).6s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	1	"27.1190"	"0.0010"	"27.1190"	"0.0011"	"a*"	""	""		"0.00000"	"368745"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).5d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.1190"	"0.0010"	"27.1190"	"0.0011"	"a*"	""	""		"0.00000"	"368745"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).5d"	""	"1/2,3/2"		""	"L12868"	
Na	8	""	""	"27.135"	"0.010"	""	"5.62e+08"	"3.72e-03"	D	"1474580"	"1843110"	"1s2.2p.3p"	"1D"	"2"	"1s2.2p.4d"	"1P*"	"1"		"T5633c3"	""	
Na	2	"27.1373"	"0.0003"	"27.13748"	"0.00015"	"5"	""	""		"0.00"	"368494.1"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L914"	
Na	1	"27.1527"	"0.0008"	"27.1527"	"0.0008"	"a"	""	""		"0.00000"	"368287"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3P*<2>).7s"	"2[2]*"	"3/2"		""	"L12868"	
Na	1	"27.1773"	"0.0008"	"27.1773"	"0.0008"	"a"	""	""		"0.00000"	"367954"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).5d"	""	"1/2,3/2"		""	"L12868"	
Na	3	"27.2076"	"0.0002"	"27.207170"	"0.000015"	"20bl"	"1.27e+06"	"7.05e-06"	D	"0.00"	"367550.17"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"4P"	"1/2"		"c51,T7317"	"L1883"	
Na	7	""	""	"27.212"	"0.010"	""	"9.94e+06"	"5.52e-05"	E	"1290050"	"1657540"	"2p2.(3P).3s"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"1/2"		"T7192c3,LS"	""	
Na	7	""	""	"27.212"	"0.010"	""	"3.18e+07"	"3.53e-04"	D	"1290050"	"1657540"	"2p2.(3P).3s"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"27.212"	"0.010"	""	"4.17e+07"	"6.95e-04"	D	"1290050"	"1657540"	"2p2.(3P).3s"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"5/2"		"T7192c3,LS"	""	
Na	1	"27.2180"	"0.0008"	"27.2180"	"0.0008"	"a"	""	""		"0.00000"	"367404"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(1P*<1>).4d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.2320"	"0.0010"	"27.2320"	"0.0010"	"a"	""	""		"0.00000"	"367215"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).7s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	3	"27.24492"	"0.00020"	"27.244938"	"0.000015"	"20"	"3.37e+07"	"3.75e-04"	C	"0.00"	"367040.66"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"4P"	"3/2"		"c51,T7317"	"L1883"	
Na	1	"27.2530"	"0.0010"	"27.2530"	"0.0010"	"a"	""	""		"0.00000"	"366932"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).6s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	7	""	""	"27.281"	"0.011"	""	"8.84e+07"	"1.48e-03"	D+	"1217190"	"1583740"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"27.281"	"0.011"	""	"1.47e+07"	"1.64e-04"	E	"1217190"	"1583740"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	1	"27.2907"	"0.0008"	"27.2907"	"0.0008"	"a"	""	""		"0.00000"	"366425"	"2p6.3s"	"2S"	"1/2"	"2p5.4s.(3P*<1>).4d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.3070"	"0.0010"	"27.3070"	"0.0010"	"a*"	""	""		"0.00000"	"366206"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(1P*<1>).4d"	""	"1/2,3/2"		""	"L12868"	
Na	1	"27.3070"	"0.0010"	"27.3071"	"0.0010"	"a*"	""	""		"0.00000"	"366205"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3P*<2>).6s"	"2[2]*"	"3/2"		""	"L12868"	
Na	3	"27.30896"	"0.00020"	"27.308704"	"0.000022"	"3bl,w"	"1.46e+07"	"1.63e-04"	D+	"1366.55"	"367550.17"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"4P"	"1/2"		"c51,T7317"	"L1883"	
Na	3	"27.3103"	"0.0002"	"27.310882"	"0.000015"	"2bl"	"2.04e+06"	"3.42e-05"	D+	"0.00"	"366154.41"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"4P"	"5/2"		"c51,T7317"	"L1883"	
Na	7	""	""	"27.325"	"0.011"	""	"1.77e+07"	"1.98e-04"	E	"1291580"	"1657540"	"2p2.(3P).3s"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4D*"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"27.325"	"0.011"	""	"5.89e+07"	"8.79e-04"	D	"1291580"	"1657540"	"2p2.(3P).3s"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4D*"	"7/2"		"T7192c3,LS"	""	
Na	7	""	""	"27.325"	"0.011"	""	"2.95e+06"	"2.20e-05"	E	"1291580"	"1657540"	"2p2.(3P).3s"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"		"T7192c3,LS"	""	
Na	7	""	""	"27.338"	"0.011"	""	"7.32e+07"	"1.64e-03"	D	"1217950"	"1583740"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	3	"27.34677"	"0.00020"	"27.346754"	"0.000022"	"3"	"3.46e+06"	"7.75e-05"	D+	"1366.55"	"367040.66"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"4P"	"3/2"		"c51,T7317"	"L1883"	
Na	2	"27.3940"	"0.0003"	"27.39400"	"0.00015"	"12"	""	""		"0.00"	"365043.5"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L914"	
Na	1	"27.3980"	"0.0010"	"27.3980"	"0.0010"	"a"	""	""		"0.00000"	"364990"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3D*<1>).5s"	"2[1]*"	"1/2,3/2"		""	"L12868"	
Na	2	"27.4023"	"0.0003"	"27.40243"	"0.00015"	"12"	""	""		"0.00"	"364931.1"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	1	"27.4148"	"0.0008"	"27.4148"	"0.0008"	"a"	""	""		"0.00000"	"364766"	"2p6.3s"	"2S"	"1/2"	"2p5.3d.(3F*<2>).4d"	""	"1/2,3/2"		""	"L12868"	
Na	8	""	""	"27.451"	"0.011"	""	"2.27e+10"	"3.59e-01"	B	"1474580"	"1838860"	"1s2.2p.3p"	"1D"	"2"	"1s2.2p.4d"	"1F*"	"3"		"T5633c3"	""	
